@relation 'stylometry-iepa-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.supervised.attribute.AddClassification-distribution-Wweka.classifiers.lazy.IBk -K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,105,106,104'

@attribute fog_index numeric
@attribute fog_index_WSW numeric
@attribute monosyllabic_fog_index numeric
@attribute monosyllabic_fog_index_WSW numeric
@attribute inverse_fog_index numeric
@attribute inverse_fog_index_WSW numeric
@attribute forcast numeric
@attribute forcast_WSW numeric
@attribute smog_index numeric
@attribute smog_index_WSW numeric
@attribute fkri numeric
@attribute fkri_WSW numeric
@attribute flesch numeric
@attribute flesch_WSW numeric
@attribute complex_word numeric
@attribute complex_word_percent numeric
@attribute complex_word_WSW numeric
@attribute complex_word_WSW_percent numeric
@attribute monosyllabic_word numeric
@attribute monosyllabic_word_percent numeric
@attribute monosyllabic_word_WSW numeric
@attribute monosyllabic_word_WSW_percent numeric
@attribute word_length numeric
@attribute word_length_WSW numeric
@attribute syllable_count numeric
@attribute syllables_count_WSW numeric
@attribute long_sentence {true,false}
@attribute short_sentence {true,false}
@attribute word_count numeric
@attribute function_word numeric
@attribute function_word_percent numeric
@attribute content_word numeric
@attribute content_word_percent numeric
@attribute named_entity numeric
@attribute named_entity_percent numeric
@attribute named_entity_WSW numeric
@attribute named_entity_WSW_percent numeric
@attribute alpha_numeric numeric
@attribute alpha_numeric_percent numeric
@attribute alpha_numeric_WSW numeric
@attribute alpha_numeric_WSW_percent numeric
@attribute verb numeric
@attribute verb_percent numeric
@attribute verb_WSW numeric
@attribute verb_WSW_percent numeric
@attribute acronym numeric
@attribute acronym_percent numeric
@attribute acronym_WSW numeric
@attribute acronym_WSW_percent numeric
@attribute semantic_word numeric
@attribute semantic_word_percent numeric
@attribute semantic_word_WSW numeric
@attribute semantic_word_WSW_percent numeric
@attribute alphabet_words numeric
@attribute alphabet_words_percent numeric
@attribute alphabet_words_WSW numeric
@attribute alphabet_words_WSW_percent numeric
@attribute numeric_words numeric
@attribute numeric_words_percent numeric
@attribute numeric_words_WSW numeric
@attribute numeric_words_WSW_percent numeric
@attribute lowercase_words numeric
@attribute lowercase_words_percent numeric
@attribute lowercase_words_WSW numeric
@attribute lowercase_words_WSW_percent numeric
@attribute uppercase_words numeric
@attribute uppercase_words_percent numeric
@attribute uppercase_words_WSW numeric
@attribute uppercase_words_WSW_percent numeric
@attribute long_word numeric
@attribute long_word_percent numeric
@attribute long_word_WSW numeric
@attribute long_word_WSW_percent numeric
@attribute unique_word numeric
@attribute unique_word_percent numeric
@attribute unique_word_WSW numeric
@attribute unique_word_WSW_percent numeric
@attribute repeated_word numeric
@attribute repeated_word_percent numeric
@attribute repeated_word_WSW numeric
@attribute repeated_word_WSW_percent numeric
@attribute pos_conjunction numeric
@attribute pos_number numeric
@attribute pos_determiner numeric
@attribute pos_preposition numeric
@attribute pos_adjective numeric
@attribute pos_noun numeric
@attribute pos_pronoun numeric
@attribute pos_adverb numeric
@attribute pos_verb numeric
@attribute pos_interjection numeric
@attribute pos_foreign numeric
@attribute pos_list numeric
@attribute pos_possessive numeric
@attribute pos_particle numeric
@attribute pos_symbol numeric
@attribute character_count numeric
@attribute character_count_WSW numeric
@attribute character_per_word numeric
@attribute character_per_word_WSW numeric
@attribute character_without_space numeric
@attribute character_without_space_WSW numeric
@attribute special_char {true,false}
@attribute distribution_positive numeric
@attribute distribution_negative numeric
@attribute class {positive,negative}

@data
0.220082,0.264388,0.451255,0.585044,0.392617,0.358835,0.298774,0.321429,0.270972,0.270972,0.180852,0.236985,0.633572,0.405659,0.142857,0.246466,0.142857,0.222973,0.230769,0.701226,0.285714,0.678571,0.183482,0.211957,0.165644,0.192,false,false,0.204819,0.162162,0.461248,0.240741,0.538752,0.133333,0.130435,0.083333,0.25,0.2,0.608696,0.235294,0.71875,0.142857,0.144928,0.142857,0.145833,0.258065,0.582609,0.461538,0.5625,0.125,0.188406,0.133333,0.2,0.217949,1,0.26,1,0,0,0,0,0.222222,0.80379,0.282051,0.734914,0.4,0.463768,0.4,0.375,0.178571,0.3083,0.185185,0.319853,0.277778,0.728261,0.266667,0.736111,0.09375,0.271739,0.142857,0.263889,0.33913,0,0,0.26087,0.104348,0.471739,0,0.391304,0.434783,0,0,0,0,0,0,0.184483,0.204276,0.230342,0.24496,0.181087,0.19571,true,0.636313,0.363687,negative
0.362086,0.432254,0.496329,0.611926,0.243205,0.208986,0.331624,0.353741,0.445953,0.445953,0.307583,0.395942,0.359936,0.104845,0.285714,0.355828,0.285714,0.324324,0.307692,0.668376,0.357143,0.646259,0.271664,0.298137,0.263804,0.304,false,false,0.289157,0.216216,0.452174,0.333333,0.547826,0.066667,0.05,0.083333,0.190476,0.2625,0.5,0.294118,0.642857,0.357143,0.277778,0.357143,0.277778,0.258065,0.4,0.461538,0.428571,0.3125,0.361111,0.333333,0.380952,0.282051,0.838095,0.32,0.85034,0,0,0,0,0.277778,0.74188,0.333333,0.661741,0.4,0.355556,0.4,0.285714,0.321429,0.431818,0.333333,0.453782,0.37037,0.652778,0.377778,0.798942,0.15625,0.347222,0.142857,0.201058,0.433333,0.17,0.114286,0.5,0.08,0.49,0,0.3,0.25,0,0,0,0,0,0,0.286207,0.325416,0.344681,0.366359,0.285714,0.319035,true,0.727188,0.272812,positive
0.26856,0.299253,0.278582,0.356869,0.331907,0.320201,0.605617,0.582418,0.33494,0.270972,0.240207,0.311081,0.37973,0.144964,0.190476,0.364592,0.142857,0.293139,0.134615,0.394383,0.142857,0.417582,0.322169,0.32107,0.177914,0.176,false,false,0.180723,0.189189,0.621118,0.185185,0.378882,0.2,0.214286,0,0,0.175,0.571429,0.176471,0.653846,0.357143,0.396825,0.357143,0.448718,0.064516,0.142857,0.153846,0.230769,0.375,0.619048,0.4,0.738462,0.179487,0.884354,0.18,0.879121,0,0,0,0,0.194444,0.777778,0.205128,0.657825,0.3,0.380952,0.3,0.346154,0.285714,0.594156,0.259259,0.638009,0.277778,0.900794,0.222222,0.837607,0.03125,0.099206,0.071429,0.162393,0.247619,0.121429,0.163265,0.428571,0,0.325,0,0.857143,0.47619,0,0,0,0,0,0,0.196552,0.199525,0.401216,0.44665,0.199195,0.198391,true,0.636313,0.363687,negative
0.322106,0.314748,0.50676,0.728739,0.277399,0.304556,0.293546,0.185714,0.392771,0.33494,0.294205,0.322425,0.382604,0.273633,0.238095,0.307172,0.190476,0.222973,0.307692,0.706454,0.428571,0.814286,0.267173,0.241304,0.251534,0.264,false,false,0.277108,0.216216,0.473763,0.314815,0.526237,0.4,0.310345,0.125,0.3,0.25,0.482759,0.27451,0.625,0.214286,0.172414,0.214286,0.175,0.322581,0.544828,0.615385,0.6,0.125,0.149425,0.133333,0.16,0.282051,0.916256,0.32,0.921429,0,0,0,0,0.236111,0.643678,0.25641,0.534483,0.6,0.551724,0.6,0.45,0.285714,0.392633,0.222222,0.286765,0.314815,0.497126,0.266667,0.366667,0.21875,0.502874,0.428571,0.633333,0.358621,0.087931,0,0.517241,0,0.573276,0,0.465517,0.258621,0,0,0,0,0,0,0.272414,0.285036,0.334556,0.297581,0.27163,0.276139,true,0.727188,0.272812,positive
0.284271,0.318724,0.385235,0.480784,0.314722,0.300679,0.534041,0.5,0.33494,0.33494,0.327879,0.416225,0.26561,0.006845,0.190476,0.243706,0.190476,0.238976,0.230769,0.465959,0.25,0.5,0.324919,0.343249,0.269939,0.288,false,false,0.277108,0.243243,0.545727,0.296296,0.454273,0.266667,0.206897,0.083333,0.210526,0.2625,0.586207,0.27451,0.684211,0.428571,0.344828,0.428571,0.368421,0.129032,0.172414,0.230769,0.236842,0.25,0.298851,0.266667,0.336842,0.269231,0.832512,0.28,0.834586,0,0,0,0,0.291667,0.816976,0.333333,0.731397,0.2,0.183908,0.2,0.157895,0.357143,0.510188,0.333333,0.520124,0.37037,0.712644,0.333333,0.777778,0.125,0.287356,0.142857,0.222222,0.448276,0.175862,0.236453,0.517241,0.165517,0.410345,0,0.310345,0.258621,0,0,0,0,0,0,0.301724,0.315914,0.446809,0.450764,0.305835,0.313673,true,0.818063,0.181937,negative
0.216366,0.318945,0.351495,0.372923,0.397824,0.300466,0.426451,0.547619,0.270972,0.270972,0.213796,0.371464,0.423874,0,0.142857,0.313852,0.142857,0.324324,0.153846,0.573549,0.142857,0.452381,0.313775,0.391304,0.153374,0.176,false,true,0.156627,0.162162,0.594966,0.166667,0.405034,0.266667,0.315789,0,0,0.15,0.526316,0.156863,0.625,0.071429,0.087719,0.071429,0.097222,0.193548,0.557895,0.230769,0.375,0.125,0.22807,0.133333,0.266667,0.153846,0.87218,0.16,0.869048,0,0,0,0,0.166667,0.746289,0.205128,0.712644,0.2,0.280702,0.2,0.25,0.214286,0.491627,0.222222,0.595588,0.203704,0.671053,0.2,0.824074,0.09375,0.328947,0.071429,0.175926,0.821053,0,0,0.473684,0.252632,0.396053,0,0,0.263158,0,0,0,0,0,0,0.167241,0.185273,0.366181,0.471774,0.169014,0.184987,true,0.636313,0.363687,positive
0.363199,0.480639,0.25972,0.323616,0.242319,0.178547,0.677815,0.680672,0.445953,0.445953,0.393143,0.593228,0,0,0.285714,0.48653,0.285714,0.419714,0.134615,0.322185,0.142857,0.319328,0.547535,0.537084,0.257669,0.32,false,false,0.204819,0.135135,0.37051,0.259259,0.62949,0.466667,0.456522,0.083333,0.235294,0.2,0.608696,0.254902,0.735294,0.571429,0.57971,0.571429,0.54902,0.032258,0.034783,0,0,0.25,0.376812,0.266667,0.376471,0.141026,0.36646,0.16,0.445378,0,0,0,0,0.194444,0.694537,0.25641,0.628803,0,0,0,0,0.321429,0.604743,0.333333,0.602076,0.296296,0.818841,0.333333,1,0.0625,0.181159,0,0,0.565217,0,0.149068,0.521739,0.834783,0.334783,0,0,0,0,0,0,0,0,0,0.253448,0.315914,0.563367,0.589184,0.261569,0.319035,true,0.636313,0.363687,positive
0.27065,0.343076,0.387665,0.585044,0.329558,0.278063,0.459487,0.321429,0.33494,0.33494,0.2386,0.262757,0.480556,0.338567,0.190476,0.294479,0.190476,0.298986,0.211538,0.540513,0.285714,0.678571,0.245614,0.236413,0.202454,0.2,false,false,0.228916,0.216216,0.577391,0.240741,0.422609,0.133333,0.12,0,0,0.2375,0.76,0.254902,0.8125,0.428571,0.4,0.428571,0.4375,0.290323,0.592,0.384615,0.46875,0.125,0.173333,0.133333,0.2,0.217949,0.805714,0.22,0.803571,0,0,0,0,0.208333,0.674872,0.230769,0.601293,0.5,0.533333,0.5,0.46875,0.25,0.409091,0.222222,0.402574,0.333333,0.833333,0.288889,0.868056,0.0625,0.166667,0.071429,0.131944,0.416,0,0.548571,0.36,0.192,0.469,0,0.18,0.2,0,0,0,0,0,0,0.217241,0.213777,0.285957,0.28125,0.215292,0.206434,true,0.636313,0.363687,negative
0.665653,0.690458,0.592196,0.594768,0.083931,0.082719,0.595238,0.607143,0.742913,0.742913,0.640006,0.718572,0,0,0.619048,0.386503,0.619048,0.366999,0.461538,0.404762,0.392857,0.392857,0.362041,0.384439,0.601227,0.656,true,false,0.60241,0.459459,0.496894,0.648148,0.503106,0.466667,0.1875,0,0,0.5875,0.732143,0.627451,0.802632,1,0.416667,1,0.429825,0.387097,0.25,0.307692,0.157895,0.875,0.541667,0.933333,0.589474,0.525641,0.609694,0.52,0.62782,0.1875,0.214286,0.1875,0.221053,0.5,0.673077,0.512821,0.562613,0.3,0.142857,0.3,0.118421,0.75,0.533279,0.740741,0.554954,0.722222,0.553571,0.688889,0.722222,0.375,0.446429,0.357143,0.277778,0.557143,0.091071,0.244898,0.428571,0.3,0.38125,0,0,0.133929,0,0,0,0,0,0,0.613793,0.679335,0.419453,0.446944,0.619718,0.672922,true,0.181937,0.818063,negative
0.53873,0.654676,0.50006,0.460011,0.135083,0.095923,0.446292,0.568182,0.667703,0.627741,0.450048,0.595218,0.031635,0,0.52381,0.523296,0.47619,0.527027,0.346154,0.553708,0.25,0.431818,0.386827,0.474308,0.386503,0.4,true,false,0.373494,0.378378,0.67215,0.351852,0.32785,0.266667,0.162162,0.145833,0.318182,0.3625,0.675676,0.333333,0.727273,0.571429,0.36036,0.571429,0.424242,0.225806,0.237838,0.230769,0.204545,0.3125,0.292793,0.266667,0.290909,0.333333,0.671815,0.28,0.642857,0,0,0,0,0.361111,0.77131,0.333333,0.631661,0.3,0.216216,0.3,0.204545,0.464286,0.5086,0.444444,0.605615,0.5,0.718468,0.422222,0.90404,0.15625,0.281532,0.071429,0.09596,0.702703,0.068919,0.185328,0.486486,0.194595,0.331081,0,0.364865,0.202703,0,0,0,0,0,0,0.387931,0.384798,0.415756,0.481672,0.390342,0.383378,true,0.908938,0.091062,positive
0.390456,0.420942,0.523872,0.500701,0.221644,0.216735,0.399168,0.52795,0.445953,0.445953,0.379666,0.473569,0.276163,0,0.285714,0.274581,0.285714,0.289072,0.365385,0.600832,0.285714,0.47205,0.266132,0.345936,0.337423,0.36,true,false,0.373494,0.351351,0.615746,0.37037,0.384254,0.266667,0.162162,0.0625,0.130435,0.3875,0.837838,0.392157,0.869565,0.5,0.315315,0.5,0.355072,0.258065,0.286486,0.153846,0.130435,0.3125,0.292793,0.266667,0.278261,0.346154,0.737452,0.32,0.726708,0,0,0,0,0.347222,0.737353,0.358974,0.650675,0.3,0.216216,0.3,0.195652,0.392857,0.416462,0.407407,0.514066,0.5,0.718468,0.444444,0.908213,0.15625,0.281532,0.071429,0.091787,0.491892,0,0.277992,0.567568,0.259459,0.373649,0,0,0.202703,0,0,0,0,0,0,0.341379,0.353919,0.276021,0.347125,0.34004,0.345845,true,0.818063,0.181937,positive
0.401099,0.58979,0.22418,0.277916,0.21406,0.122733,0.660969,0.686813,0.445953,0.445953,0.362938,0.596554,0,0,0.285714,0.642127,0.285714,0.573805,0.096154,0.339031,0.107143,0.313187,0.587985,0.591973,0.196319,0.248,false,true,0.144578,0.108108,0.405797,0.185185,0.594203,0.066667,0.083333,0,0,0.15,0.666667,0.196078,0.769231,0.071429,0.092593,0.071429,0.089744,0.096774,0.3,0.230769,0.346154,0.25,0.481481,0.266667,0.492308,0.153846,1,0.2,1,0,0,0,0,0.166667,0.797721,0.230769,0.740053,0.3,0.444444,0.3,0.346154,0.285714,0.715909,0.296296,0.739819,0.203704,0.768519,0.222222,0.837607,0.0625,0.231481,0.071429,0.162393,0.433333,0,0.190476,0.166667,0.133333,0.4375,0,0.25,0.416667,0,0,0,0,0,0,0.201724,0.232779,0.648936,0.602978,0.211268,0.235925,true,0.636313,0.363687,negative
0.443072,0.566547,0.48584,0.369501,0.186516,0.13337,0.43956,0.660714,0.541944,0.541944,0.362925,0.487365,0.286707,0,0.380952,0.399649,0.380952,0.466216,0.326923,0.56044,0.178571,0.339286,0.274322,0.397826,0.319018,0.328,true,false,0.349398,0.378378,0.720497,0.314815,0.279503,0.333333,0.214286,0.020833,0.05,0.3625,0.828571,0.333333,0.85,0.5,0.333333,0.5,0.408333,0.225806,0.262857,0.307692,0.3,0.375,0.371429,0.4,0.48,0.371795,1,0.34,1,0,0,0,0,0.375,0.861538,0.358974,0.748276,0.2,0.152381,0.2,0.15,0.392857,0.448052,0.407407,0.617647,0.407407,0.52381,0.355556,0.788889,0.25,0.47619,0.142857,0.211111,0.742857,0,0.391837,0.771429,0.137143,0.325,0.228571,0,0.214286,0,0,0,0,0,0,0.331034,0.330166,0.31003,0.435484,0.327968,0.327078,true,0.818063,0.181937,positive
0.415728,0.470024,0.407244,0.49609,0.204049,0.184875,0.612536,0.547619,0.495453,0.495453,0.430003,0.517825,0.077468,0,0.333333,0.335378,0.333333,0.324324,0.269231,0.387464,0.285714,0.452381,0.370902,0.375,0.368098,0.392,true,false,0.361446,0.297297,0.521739,0.388889,0.478261,0.266667,0.166667,0.020833,0.041667,0.375,0.833333,0.411765,0.875,0.214286,0.138889,0.214286,0.145833,0.258065,0.3,0.307692,0.25,0.375,0.361111,0.4,0.4,0.371795,0.93254,0.4,0.934524,0.0625,0.111111,0.0625,0.116667,0.388889,0.867521,0.461538,0.801724,0.2,0.148148,0.2,0.125,0.428571,0.479167,0.407407,0.485294,0.444444,0.594907,0.377778,0.560185,0.21875,0.405093,0.357143,0.439815,0.361111,0,0.285714,0.5,0.466667,0.21875,0,0,0.347222,0,0,0,0,0,0,0.377586,0.420428,0.420213,0.471774,0.382294,0.418231,true,0.363687,0.636313,positive
0.397777,0.534373,0.324472,0.320463,0.216399,0.149133,0.654288,0.698413,0.495453,0.495453,0.384002,0.544869,0.07062,0,0.333333,0.434102,0.333333,0.459459,0.192308,0.345712,0.142857,0.301587,0.421163,0.478261,0.300613,0.32,false,false,0.277108,0.27027,0.617691,0.277778,0.382309,0.133333,0.103448,0,0,0.2875,0.793103,0.294118,0.833333,0,0,0,0,0.16129,0.234483,0.230769,0.25,0.4375,0.522989,0.333333,0.444444,0.294872,1,0.3,1,0,0,0,0,0.319444,0.903625,0.384615,0.890805,0.3,0.275862,0.3,0.25,0.357143,0.510188,0.37037,0.632353,0.37037,0.712644,0.311111,0.765432,0.125,0.287356,0.142857,0.234568,0.537931,0,0.236453,0.413793,0.165517,0.518966,0,0,0.258621,0,0,0,0,0,0,0.305172,0.313539,0.460015,0.508065,0.309859,0.313673,true,0.818063,0.181937,negative
0.560856,0.595324,0.519284,0.524927,0.124974,0.120286,0.617478,0.563776,0.627741,0.627741,0.561375,0.599338,0,0,0.47619,0.339552,0.47619,0.396718,0.384615,0.382522,0.321429,0.436224,0.356345,0.400621,0.515337,0.48,true,false,0.518072,0.540541,0.720497,0.462963,0.279503,0,0,0,0,0.525,0.816327,0.470588,0.839286,0.428571,0.204082,0.428571,0.25,0.354839,0.277551,0.230769,0.160714,0.5625,0.397959,0.533333,0.457143,0.512821,0.851312,0.44,0.831633,0.125,0.163265,0.125,0.2,0.527778,0.846154,0.538462,0.801724,0.4,0.217687,0.3,0.160714,0.607143,0.489796,0.592593,0.627101,0.62963,0.57483,0.488889,0.698413,0.3125,0.42517,0.285714,0.301587,0.42449,0.104082,0.209913,0.306122,0.391837,0.357143,0,0.27551,0.306122,0,0,0,0,0,0,0.522414,0.498812,0.399913,0.471774,0.523139,0.495979,true,0.454562,0.545438,negative
0.15727,0.230052,0.419971,0.48707,0.494294,0.402348,0.273504,0.383117,0.198365,0.198365,0.145929,0.257872,0.635853,0.238283,0.095238,0.233129,0.095238,0.250614,0.173077,0.726496,0.178571,0.616883,0.215843,0.296443,0.122699,0.136,false,true,0.144578,0.162162,0.637681,0.148148,0.362319,0.266667,0.333333,0,0,0.1375,0.5,0.137255,0.590909,0.142857,0.185185,0.142857,0.212121,0.16129,0.5,0.153846,0.272727,0.0625,0.12037,0.066667,0.145455,0.141026,0.865079,0.14,0.857143,0,0,0,0,0.152778,0.72792,0.179487,0.680251,0.3,0.444444,0.3,0.409091,0.071429,0.147727,0.074074,0.184492,0.185185,0.652778,0.155556,0.616162,0.09375,0.347222,0.142857,0.383838,0.722222,0,0,0.666667,0.533333,0.175,0,0,0.416667,0,0,0,0,0,0,0.132759,0.147268,0.223404,0.369501,0.130785,0.144772,true,0.818063,0.181937,positive
0.544004,0.616906,0.634744,0.57478,0.132621,0.111042,0.336678,0.457143,0.627741,0.627741,0.513214,0.625607,0.026466,0,0.47619,0.366498,0.47619,0.454054,0.5,0.663322,0.357143,0.542857,0.329103,0.464348,0.466258,0.456,true,false,0.481928,0.540541,0.778828,0.407407,0.221172,0.2,0.097826,0.041667,0.08,0.475,0.73913,0.392157,0.76,0.571429,0.289855,0.5,0.326667,0.387097,0.347826,0.153846,0.12,0.3125,0.235507,0.2,0.192,0.487179,0.89441,0.4,0.874286,0,0,0,0,0.5,0.858417,0.461538,0.769655,0.5,0.289855,0.5,0.3,0.5,0.419466,0.444444,0.511765,0.5,0.365942,0.333333,0.324444,0.4375,0.634058,0.571429,0.675556,0.508696,0,0.223602,0.586957,0.365217,0.197826,0.173913,0.195652,0.326087,0,0.26087,0,0,0.195652,0,0.487931,0.453682,0.401018,0.505161,0.486922,0.453083,true,0.272812,0.727188,negative
0.56847,0.791966,0.435494,0.318671,0.121626,0.050186,0.539194,0.741497,0.706032,0.706032,0.530332,0.827928,0,0,0.571429,0.609991,0.571429,0.671815,0.288462,0.460806,0.142857,0.258503,0.561404,0.708075,0.429448,0.48,true,false,0.349398,0.351351,0.66087,0.333333,0.33913,0.466667,0.3,0.104167,0.238095,0.35,0.742857,0.333333,0.785714,0.714286,0.47619,0.714286,0.555556,0.258065,0.314286,0.230769,0.214286,0.3125,0.309524,0.333333,0.380952,0.346154,0.861224,0.32,0.85034,0,0,0,0,0.375,0.861538,0.410256,0.81445,0.3,0.228571,0.3,0.214286,0.5,0.594156,0.518519,0.768908,0.462963,0.702381,0.4,0.899471,0.15625,0.297619,0.071429,0.100529,0.52,0,0.293878,0.428571,0.205714,0.19,0.457143,0.257143,0.428571,0,0,0,0,0.257143,0,0.406897,0.446556,0.55076,0.718894,0.418511,0.455764,true,0.636313,0.363687,negative
0.367406,0.553957,0.228274,0.271261,0.239004,0.139388,0.722611,0.709184,0.445953,0.445953,0.356652,0.555807,0,0,0.285714,0.511991,0.285714,0.527027,0.115385,0.277389,0.107143,0.290816,0.503407,0.540373,0.233129,0.256,false,false,0.192771,0.189189,0.58498,0.203704,0.41502,0.266667,0.272727,0,0,0.1875,0.590909,0.196078,0.678571,0.357143,0.378788,0.357143,0.416667,0.129032,0.290909,0.153846,0.214286,0.125,0.19697,0.133333,0.228571,0.179487,0.779221,0.18,0.77551,0,0,0,0,0.208333,0.791375,0.230769,0.687192,0.2,0.242424,0.2,0.214286,0.357143,0.715909,0.333333,0.768908,0.240741,0.621212,0.244444,0.849206,0.125,0.378788,0.071429,0.150794,0.827273,0,0.155844,0.681818,0.109091,0.509091,0,0,0.113636,0,0,0,0,0,0,0.225862,0.254157,0.490329,0.601382,0.227364,0.257373,true,0.727188,0.272812,negative
0.363199,0.687868,0.451255,0.300453,0.242319,0.083641,0.298774,0.62987,0.445953,0.445953,0.265768,0.557763,0.338544,0,0.285714,0.48653,0.285714,0.692875,0.230769,0.701226,0.107143,0.37013,0.329103,0.581028,0.202454,0.2,false,false,0.204819,0.297297,0.914934,0.148148,0.085066,0.2,0.195652,0,0,0.2125,0.73913,0.156863,0.727273,0.357143,0.362319,0.357143,0.530303,0.16129,0.347826,0.153846,0.272727,0.1875,0.282609,0.133333,0.290909,0.217949,1,0.16,1,0,0,0,0,0.236111,0.858417,0.205128,0.777429,0.2,0.231884,0.2,0.272727,0.214286,0.382411,0.222222,0.665775,0.314815,0.90942,0.177778,0.808081,0.03125,0.09058,0.071429,0.191919,0.678261,0,0,0.652174,0.104348,0.266304,0.347826,0,0.652174,0,0,0,0,0.391304,0,0.213793,0.192399,0.371878,0.620235,0.211268,0.19571,true,0.818063,0.181937,positive
0.506378,0.744205,0.345033,0.206419,0.150969,0.064667,0.64847,0.849206,0.627741,0.627741,0.415295,0.636502,0.009517,0,0.47619,0.579458,0.47619,0.662162,0.211538,0.35153,0.071429,0.150794,0.437928,0.565217,0.331288,0.352,true,false,0.301205,0.324324,0.701262,0.277778,0.298738,0.333333,0.241935,0.0625,0.166667,0.2875,0.612903,0.254902,0.666667,0.5,0.376344,0.5,0.453704,0.225806,0.322581,0.230769,0.25,0.25,0.27957,0.266667,0.355556,0.294872,0.843318,0.26,0.825397,0,0,0,0,0.333333,0.874276,0.358974,0.831418,0.2,0.172043,0.2,0.166667,0.428571,0.578446,0.407407,0.705882,0.425926,0.798387,0.333333,0.882716,0.09375,0.201613,0.071429,0.117284,0.503226,0,0.331797,0.580645,0.387097,0.158065,0,0.145161,0.403226,0,0,0,0,0,0,0.327586,0.339667,0.452986,0.596774,0.325956,0.343164,true,0.727188,0.272812,positive
0.592911,0.585229,0.671888,0.556901,0.111301,0.124774,0.402659,0.562212,0.627741,0.627741,0.6116,0.719084,0,0,0.47619,0.301295,0.47619,0.35048,0.557692,0.597341,0.357143,0.437788,0.350227,0.475456,0.570552,0.584,true,false,0.578313,0.594595,0.714976,0.518519,0.285024,0.466667,0.194444,0.104167,0.16129,0.5875,0.833333,0.529412,0.854839,1,0.432099,0.928571,0.489247,0.516129,0.4,0.230769,0.145161,0.25,0.160494,0.266667,0.206452,0.525641,0.685185,0.42,0.645161,0.1875,0.222222,0.1875,0.270968,0.569444,0.820988,0.512821,0.689655,0.3,0.148148,0.3,0.145161,0.571429,0.400253,0.592593,0.549336,0.685185,0.537037,0.622222,0.9319,0.375,0.462963,0.071429,0.0681,0.674074,0.141667,0.31746,0.5,0.222222,0.233333,0,0.166667,0.138889,0,0,0,0,0,0,0.568966,0.570071,0.375887,0.496358,0.561368,0.568365,true,0.454562,0.545438,negative
0.268821,0.374101,0.28928,0.271261,0.331613,0.251799,0.636752,0.709184,0.33494,0.33494,0.291859,0.437993,0.271706,0,0.190476,0.309816,0.190476,0.353282,0.153846,0.363248,0.107143,0.290816,0.355396,0.428571,0.220859,0.224,false,false,0.216867,0.243243,0.695652,0.203704,0.304348,0.333333,0.3125,0,0,0.225,0.75,0.215686,0.785714,0.357143,0.347222,0.357143,0.416667,0.225806,0.475,0.230769,0.321429,0.125,0.180556,0.066667,0.114286,0.205128,0.797619,0.18,0.77551,0,0,0,0,0.236111,0.815171,0.230769,0.687192,0.2,0.222222,0.2,0.214286,0.178571,0.289773,0.185185,0.390756,0.333333,0.913194,0.266667,1,0.03125,0.086806,0,0,0.65,0,0.285714,0.5,0.3,0.30625,0,0.1875,0.208333,0,0,0,0,0,0,0.212069,0.218527,0.31117,0.445853,0.207243,0.217158,true,0.454562,0.545438,negative
0.496298,0.540222,0.615591,0.506665,0.15621,0.146172,0.374582,0.506494,0.541944,0.541944,0.484908,0.557731,0.124809,0,0.380952,0.286476,0.380952,0.416462,0.480769,0.625418,0.285714,0.493506,0.280563,0.438735,0.441718,0.384,true,false,0.481928,0.621622,0.914934,0.351852,0.085066,0.666667,0.326087,0.145833,0.318182,0.5,0.869565,0.372549,0.863636,0.571429,0.289855,0.5,0.371212,0.419355,0.386957,0.153846,0.136364,0.3125,0.235507,0.2,0.218182,0.448718,0.736025,0.28,0.642857,0.125,0.173913,0.125,0.254545,0.472222,0.80379,0.358974,0.680251,0.3,0.173913,0.2,0.136364,0.5,0.419466,0.407407,0.545455,0.648148,0.728261,0.444444,1,0.1875,0.271739,0,0,0.678261,0,0.223602,0.717391,0.208696,0.129348,0.173913,0.195652,0.326087,0,0,0,0,0.195652,0,0.444828,0.375297,0.296947,0.455279,0.434608,0.372654,true,0.727188,0.272812,negative
